"sample.id","cor"
"GTEX-T5JC-2526-SM-4DM6G",0.855244241136393
"GTEX-113IC-0526-SM-5HL76",0.855106157312997
"GTEX-ZAB5-1526-SM-5HL9P",0.855020366268299
"GTEX-14BMU-1326-SM-5RQIH",0.855017460123841
"GTEX-WYVS-2426-SM-3NMA9",0.854904748547674
"GTEX-1211K-2326-SM-5FQU7",0.854894169184565
"GTEX-WHPG-1526-SM-4M1ZK",0.854774512427252
"GTEX-TKQ1-1326-SM-4DXU7",0.854669173905252
"GTEX-ZE7O-2626-SM-51MSS",0.854655862481199
"GTEX-Y114-2626-SM-4TT8Y",0.854626089270027
"GTEX-P4PQ-0726-SM-3NMCR",0.854461730362506
"GTEX-RTLS-1226-SM-46MUP",0.854229037728143
"GTEX-1192X-2526-SM-59868",0.854216369239353
"GTEX-144GL-0426-SM-5QGOZ",0.854187690641108
"GTEX-NPJ8-1226-SM-3MJHM",0.854117101637636
"GTEX-Z9EW-0626-SM-5HL95",0.854019591845904
"GTEX-ZPIC-2626-SM-57WE2",0.854013064905548
"GTEX-11VI4-0626-SM-5EQLO",0.853988388660806
"GTEX-S32W-0126-SM-4AD61",0.853929684341444
"GTEX-13W46-0526-SM-5IJBD",0.853926589742775
"GTEX-12C56-0426-SM-5FQU1",0.85391857842732
"GTEX-139T8-0326-SM-5IJCM",0.853892064047529
"GTEX-UJMC-1926-SM-3GADS",0.853881884686259
"GTEX-13W3W-2726-SM-5SIAE",0.853865346874206
"GTEX-131XW-3226-SM-5LZUO",0.853861557844867
"GTEX-146FR-2026-SM-5NQAI",0.853789052073139
"GTEX-Z9EW-2026-SM-5CVMQ",0.853767796903769
"GTEX-ZTTD-2626-SM-57WEX",0.853729635214278
