"","log2FoldChange","logCPM","LR","pvalue","padj"
"ENSG00000233822",1.04105338432818,1.13256117365921,27.2972439625782,1.74459898353924e-07,0.00141225287717501
"ENSG00000233834",0.294253828327942,0.733044652620579,4.0187082127643,0.0449981668746585,1
"ENSG00000233836",-0.0537599305679008,2.56069473196972,0.126331208150134,0.722266715300615,1
"ENSG00000233871",-0.220241559737489,-0.0736429949390984,2.64750775563482,0.103712380082272,1
"ENSG00000233885",-1.57988260871917,0.182055502161308,118.774710171982,1.17326185603189e-27,1.74358444424899e-23
"ENSG00000233901",0.273478669734518,1.4144731487028,3.81451541052547,0.050810300723127,1
"ENSG00000233913",-0.0390226036357616,3.47419180090577,0.0134200237562823,0.907775523482276,1
"ENSG00000233927",0.223569601374776,8.06811606716672,2.47950691403923,0.115338406859991,1
"ENSG00000233930",1.65400087094655,0.774108088546303,35.4175007236884,2.66085288850174e-09,2.42164221382543e-05
"ENSG00000233937",-0.92554764739453,2.23090004948866,44.1018119327134,3.1173224746425e-11,3.13197389027332e-07
"ENSG00000233954",-0.914757468080716,1.09440483208298,93.1032966433938,4.96349939112351e-22,6.79782968692841e-18
"ENSG00000233967",-1.4076330090288,-0.536644773666895,77.2670323893519,1.49338078942248e-18,1.90839131080299e-14
"ENSG00000234028",-0.309418528246521,1.3683498355837,11.1877453069708,0.000823393386015221,1
"ENSG00000234062",-0.788216442974907,0.845187290945989,47.262482858848,6.20893105520087e-12,6.43928239734882e-08
"ENSG00000234072",-1.05772152096082,2.37946804567244,91.8809170587199,9.20524281694807e-22,1.25605538237256e-17
"ENSG00000234127",0.651392753767613,6.16308869787752,86.8023865311564,1.19924730405364e-20,1.60183462402445e-16
"ENSG00000234171",0.516849413864081,1.81188533138505,20.338045310581,6.48972751161807e-06,0.0457266200468609
"ENSG00000234231",0.036979887742275,0.936240847907014,0.0412722172337681,0.839013377826278,1
"ENSG00000234284",0.208511750183793,1.96171640646126,3.1821829310997,0.0744452129203336,1
"ENSG00000234287",0.398160554791793,0.314400893102113,3.71769026881577,0.0538387979793763,1
"ENSG00000234289",2.61855115405801,0.611912529595123,133.516617389161,6.96968810874139e-31,1.07186833424334e-26
"ENSG00000234290",-1.53518051196157,1.59509578325074,96.1582106104634,1.06060115651701e-22,1.46797806073519e-18
"ENSG00000234327",-0.102087871764268,0.530514473976969,0.492921913184603,0.482626793092883,1
"ENSG00000234338",-1.32909544799808,0.331545010126212,49.2186772881462,2.28960274628631e-12,2.41873634117686e-08
"ENSG00000234353",-1.15385912755504,-0.0716193860635996,38.4131670948759,5.72448582190724e-10,5.39761768147633e-06
