"","empirical"
"1069","ENSG00000102452"
"1070","ENSG00000102466"
"1071","ENSG00000102531"
"1072","ENSG00000102547"
"1073","ENSG00000102572"
"1074","ENSG00000102595"
"1075","ENSG00000102683"
"1076","ENSG00000102699"
"1077","ENSG00000102710"
"1078","ENSG00000102738"
"1079","ENSG00000102781"
"1080","ENSG00000102786"
"1081","ENSG00000102796"
"1082","ENSG00000102805"
"1083","ENSG00000102837"
"1084","ENSG00000102854"
"1085","ENSG00000102871"
"1086","ENSG00000102882"
"1087","ENSG00000102886"
"1088","ENSG00000102890"
"1089","ENSG00000102893"
"1090","ENSG00000102897"
"1091","ENSG00000102900"
"1092","ENSG00000102910"
"1093","ENSG00000102921"
"1094","ENSG00000102935"
"1095","ENSG00000102978"
"1096","ENSG00000102984"
"1097","ENSG00000103005"
"1098","ENSG00000103024"
"1099","ENSG00000103035"
"1100","ENSG00000103042"
"1101","ENSG00000103043"
"1102","ENSG00000103051"
"1103","ENSG00000103056"
"1104","ENSG00000103067"
"1105","ENSG00000103089"
"1106","ENSG00000103111"
"1107","ENSG00000103121"
"1108","ENSG00000103126"
"1109","ENSG00000103148"
"1110","ENSG00000103152"
"1111","ENSG00000103174"
"1112","ENSG00000103175"
"1113","ENSG00000103184"
"1114","ENSG00000103196"
"1115","ENSG00000103199"
"1116","ENSG00000103227"
"1117","ENSG00000103245"
"1118","ENSG00000103249"
"1119","ENSG00000103253"
"1120","ENSG00000103254"
"1121","ENSG00000103257"
"1122","ENSG00000103275"
"1123","ENSG00000103316"
"1124","ENSG00000103319"
"1125","ENSG00000103326"
"1126","ENSG00000103365"
"1127","ENSG00000103449"
"1128","ENSG00000103479"
"1129","ENSG00000103485"
"1130","ENSG00000103489"
"1131","ENSG00000103496"
"1132","ENSG00000103502"
"1133","ENSG00000103510"
"1134","ENSG00000103569"
"1135","ENSG00000103657"
"1136","ENSG00000103707"
"1137","ENSG00000103723"
"1138","ENSG00000103742"
"1139","ENSG00000103811"
"1140","ENSG00000103852"
"1141","ENSG00000103876"
"1142","ENSG00000103932"
"1143","ENSG00000103942"
"1144","ENSG00000103966"
"1145","ENSG00000103994"
"1146","ENSG00000104043"
"1147","ENSG00000104064"
"1148","ENSG00000104067"
"1149","ENSG00000104081"
"1150","ENSG00000104093"
"1151","ENSG00000104129"
"1152","ENSG00000104140"
"1153","ENSG00000104154"
"1154","ENSG00000104164"
"1155","ENSG00000104177"
"1156","ENSG00000104213"
"1157","ENSG00000104218"
"1158","ENSG00000104219"
"1159","ENSG00000104221"
"1160","ENSG00000104228"
"1161","ENSG00000104231"
"1162","ENSG00000104267"
"1163","ENSG00000104290"
"1164","ENSG00000104313"
"1165","ENSG00000104324"
"1166","ENSG00000104325"
"1167","ENSG00000104365"
"1168","ENSG00000104375"
"1169","ENSG00000104381"
"1170","ENSG00000104408"
"1171","ENSG00000104412"
"1172","ENSG00000104427"
"1173","ENSG00000104435"
"1174","ENSG00000104497"
"1175","ENSG00000104517"
"1176","ENSG00000104518"
"1177","ENSG00000104529"
"1178","ENSG00000104613"
"1179","ENSG00000104626"
"1180","ENSG00000104635"
"1181","ENSG00000104643"
"1182","ENSG00000104671"
"1183","ENSG00000104679"
"1184","ENSG00000104689"
"1185","ENSG00000104695"
"1186","ENSG00000104722"
"1187","ENSG00000104723"
"1188","ENSG00000104765"
"1189","ENSG00000104805"
"1190","ENSG00000104812"
"1191","ENSG00000104814"
"1192","ENSG00000104823"
"1193","ENSG00000104825"
"1194","ENSG00000104835"
"1195","ENSG00000104856"
"1196","ENSG00000104863"
"1197","ENSG00000104870"
"1198","ENSG00000104872"
"1199","ENSG00000104884"
"1200","ENSG00000104886"
"1201","ENSG00000104892"
"1202","ENSG00000104894"
"1203","ENSG00000104899"
"1204","ENSG00000104903"
"1205","ENSG00000104904"
"1206","ENSG00000104915"
"1207","ENSG00000104921"
"1208","ENSG00000104953"
"1209","ENSG00000104960"
"1210","ENSG00000104964"
"1211","ENSG00000104969"
"1212","ENSG00000104972"
"1213","ENSG00000104973"
"1214","ENSG00000104974"
"1215","ENSG00000104983"
"1216","ENSG00000104998"
"1217","ENSG00000105053"
"1218","ENSG00000105072"
"1219","ENSG00000105085"
"1220","ENSG00000105088"
"1221","ENSG00000105122"
"1222","ENSG00000105135"
"1223","ENSG00000105136"
"1224","ENSG00000105146"
"1225","ENSG00000105186"
"1226","ENSG00000105193"
"1227","ENSG00000105197"
"1228","ENSG00000105202"
"1229","ENSG00000105221"
"1230","ENSG00000105223"
"1231","ENSG00000105227"
"1232","ENSG00000105229"
"1233","ENSG00000105246"
"1234","ENSG00000105248"
"1235","ENSG00000105254"
"1236","ENSG00000105258"
"1237","ENSG00000105281"
"1238","ENSG00000105287"
"1239","ENSG00000105321"
"1240","ENSG00000105325"
"1241","ENSG00000105329"
"1242","ENSG00000105341"
"1243","ENSG00000105364"
"1244","ENSG00000105369"
"1245","ENSG00000105372"
"1246","ENSG00000105374"
"1247","ENSG00000105379"
"1248","ENSG00000105383"
"1249","ENSG00000105404"
"1250","ENSG00000105419"
"1251","ENSG00000105429"
"1252","ENSG00000105443"
"1253","ENSG00000105472"
"1254","ENSG00000105479"
"1255","ENSG00000105486"
"1256","ENSG00000105492"
"1257","ENSG00000105497"
"1258","ENSG00000105499"
"1259","ENSG00000105509"
"1260","ENSG00000105516"
"1261","ENSG00000105519"
"1262","ENSG00000105520"
"1263","ENSG00000105552"
"1264","ENSG00000105559"
"1265","ENSG00000105576"
"1266","ENSG00000105607"
"1267","ENSG00000105613"
"1268","ENSG00000105617"
"1269","ENSG00000105618"
"1270","ENSG00000105639"
"1271","ENSG00000105640"
"1272","ENSG00000105655"
"1273","ENSG00000105662"
"1274","ENSG00000105672"
"1275","ENSG00000105695"
"1276","ENSG00000105697"
"1277","ENSG00000105698"
"1278","ENSG00000105701"
"1279","ENSG00000105705"
"1280","ENSG00000105711"
"1281","ENSG00000105722"
"1282","ENSG00000105726"
"1283","ENSG00000105732"
"1284","ENSG00000105737"
"1285","ENSG00000105755"
"1286","ENSG00000105771"
"1287","ENSG00000105810"
"1288","ENSG00000105819"
"1289","ENSG00000105821"
"1290","ENSG00000105825"
"1291","ENSG00000105829"
"1292","ENSG00000105835"
"1293","ENSG00000105852"
"1294","ENSG00000105855"
"1295","ENSG00000105856"
"1296","ENSG00000105866"
"1297","ENSG00000105877"
"1298","ENSG00000105880"
"1299","ENSG00000105894"
"1300","ENSG00000105929"
"1301","ENSG00000105963"
"1302","ENSG00000105967"
"1303","ENSG00000105982"
"1304","ENSG00000105989"
"1305","ENSG00000105993"
"1306","ENSG00000106009"
"1307","ENSG00000106018"
"1308","ENSG00000106025"
"1309","ENSG00000106034"
"1310","ENSG00000106049"
"1311","ENSG00000106066"
"1312","ENSG00000106069"
"1313","ENSG00000106077"
"1314","ENSG00000106078"
"1315","ENSG00000106086"
"1316","ENSG00000106089"
"1317","ENSG00000106125"
"1318","ENSG00000106144"
"1319","ENSG00000106211"
"1320","ENSG00000106246"
"1321","ENSG00000106263"
"1322","ENSG00000106266"
"1323","ENSG00000106330"
"1324","ENSG00000106333"
"1325","ENSG00000106346"
"1326","ENSG00000106348"
"1327","ENSG00000106351"
"1328","ENSG00000106366"
"1329","ENSG00000106392"
"1330","ENSG00000106397"
"1331","ENSG00000106400"
"1332","ENSG00000106459"
"1333","ENSG00000106484"
"1334","ENSG00000106524"
"1335","ENSG00000106526"
"1336","ENSG00000106546"
"1337","ENSG00000106560"
"1338","ENSG00000106565"
"1339","ENSG00000106571"
"1340","ENSG00000106591"
"1341","ENSG00000106603"
"1342","ENSG00000106608"
"1343","ENSG00000106610"
"1344","ENSG00000106615"
"1345","ENSG00000106631"
"1346","ENSG00000106665"
"1347","ENSG00000106692"
"1348","ENSG00000106701"
"1349","ENSG00000106771"
"1350","ENSG00000106772"
"1351","ENSG00000106804"
"1352","ENSG00000106809"
"1353","ENSG00000106823"
"1354","ENSG00000106868"
"1355","ENSG00000106927"
"1356","ENSG00000106948"
"1357","ENSG00000106992"
"1358","ENSG00000106993"
"1359","ENSG00000107021"
"1360","ENSG00000107036"
"1361","ENSG00000107099"
"1362","ENSG00000107164"
"1363","ENSG00000107249"
"1364","ENSG00000107263"
"1365","ENSG00000107281"
"1366","ENSG00000107290"
"1367","ENSG00000107331"
"1368","ENSG00000107362"
"1369","ENSG00000107404"
"1370","ENSG00000107438"
"1371","ENSG00000107443"
"1372","ENSG00000107537"
"1373","ENSG00000107554"
"1374","ENSG00000107625"
"1375","ENSG00000107643"
"1376","ENSG00000107679"
"1377","ENSG00000107719"
"1378","ENSG00000107742"
"1379","ENSG00000107758"
"1380","ENSG00000107771"
"1381","ENSG00000107779"
"1382","ENSG00000107798"
"1383","ENSG00000107815"
"1384","ENSG00000107829"
"1385","ENSG00000107833"
"1386","ENSG00000107854"
"1387","ENSG00000107862"
"1388","ENSG00000107864"
"1389","ENSG00000107872"
"1390","ENSG00000107874"
"1391","ENSG00000107882"
"1392","ENSG00000107890"
"1393","ENSG00000107929"
"1394","ENSG00000107938"
"1395","ENSG00000107951"
"1396","ENSG00000107957"
"1397","ENSG00000107959"
"1398","ENSG00000107984"
"1399","ENSG00000108010"
"1400","ENSG00000108018"
"1401","ENSG00000108021"
"1402","ENSG00000108107"
"1403","ENSG00000108175"
"1404","ENSG00000108187"
"1405","ENSG00000108239"
"1406","ENSG00000108244"
"1407","ENSG00000108256"
"1408","ENSG00000108262"
"1409","ENSG00000108298"
"1410","ENSG00000108306"
"1411","ENSG00000108309"
"1412","ENSG00000108352"
"1413","ENSG00000108370"
"1414","ENSG00000108375"
"1415","ENSG00000108379"
"1416","ENSG00000108389"
"1417","ENSG00000108423"
"1418","ENSG00000108443"
"1419","ENSG00000108469"
"1420","ENSG00000108479"
"1421","ENSG00000108506"
"1422","ENSG00000108511"
"1423","ENSG00000108515"
"1424","ENSG00000108528"
"1425","ENSG00000108557"
"1426","ENSG00000108559"
"1427","ENSG00000108590"
"1428","ENSG00000108591"
"1429","ENSG00000108592"
"1430","ENSG00000108599"
"1431","ENSG00000108604"
"1432","ENSG00000108641"
"1433","ENSG00000108651"
"1434","ENSG00000108691"
"1435","ENSG00000108700"
"1436","ENSG00000108771"
"1437","ENSG00000108784"
"1438","ENSG00000108786"
"1439","ENSG00000108788"
"1440","ENSG00000108798"
"1441","ENSG00000108813"
"1442","ENSG00000108819"
"1443","ENSG00000108828"
"1444","ENSG00000108830"
"1445","ENSG00000108852"
"1446","ENSG00000108854"
"1447","ENSG00000108861"
"1448","ENSG00000108946"
"1449","ENSG00000108947"
"1450","ENSG00000108960"
"1451","ENSG00000108961"
"1452","ENSG00000108984"
"1453","ENSG00000109072"
"1454","ENSG00000109079"
"1455","ENSG00000109083"
"1456","ENSG00000109099"
"1457","ENSG00000109101"
"1458","ENSG00000109103"
"1459","ENSG00000109111"
"1460","ENSG00000109113"
"1461","ENSG00000109118"
"1462","ENSG00000109321"
"1463","ENSG00000109332"
"1464","ENSG00000109381"
"1465","ENSG00000109445"
"1466","ENSG00000109458"
"1467","ENSG00000109472"
"1468","ENSG00000109475"
"1469","ENSG00000109501"
"1470","ENSG00000109536"
"1471","ENSG00000109606"
"1472","ENSG00000109618"
"1473","ENSG00000109625"
"1474","ENSG00000109680"
"1475","ENSG00000109689"
"1476","ENSG00000109736"
"1477","ENSG00000109738"
"1478","ENSG00000109771"
"1479","ENSG00000109787"
"1480","ENSG00000109854"
"1481","ENSG00000109861"
"1482","ENSG00000109917"
"1483","ENSG00000109927"
"1484","ENSG00000109944"
"1485","ENSG00000110002"
"1486","ENSG00000110011"
"1487","ENSG00000110025"
"1488","ENSG00000110031"
"1489","ENSG00000110042"
"1490","ENSG00000110057"
"1491","ENSG00000110066"
"1492","ENSG00000110074"
"1493","ENSG00000110075"
"1494","ENSG00000110077"
"1495","ENSG00000110079"
"1496","ENSG00000110080"
"1497","ENSG00000110090"
"1498","ENSG00000110104"
"1499","ENSG00000110108"
"1500","ENSG00000110171"
"1501","ENSG00000110195"
"1502","ENSG00000110318"
"1503","ENSG00000110324"
"1504","ENSG00000110328"
"1505","ENSG00000110330"
"1506","ENSG00000110344"
"1507","ENSG00000110395"
"1508","ENSG00000110400"
"1509","ENSG00000110422"
"1510","ENSG00000110429"
"1511","ENSG00000110435"
"1512","ENSG00000110514"
"1513","ENSG00000110619"
"1514","ENSG00000110628"
"1515","ENSG00000110651"
"1516","ENSG00000110693"
"1517","ENSG00000110697"
"1518","ENSG00000110700"
"1519","ENSG00000110711"
"1520","ENSG00000110713"
"1521","ENSG00000110717"
"1522","ENSG00000110723"
"1523","ENSG00000110768"
"1524","ENSG00000110777"
"1525","ENSG00000110801"
"1526","ENSG00000110811"
"1527","ENSG00000110848"
"1528","ENSG00000110880"
"1529","ENSG00000110881"
"1530","ENSG00000110900"
"1531","ENSG00000110911"
"1532","ENSG00000110921"
"1533","ENSG00000110931"
"1534","ENSG00000110934"
"1535","ENSG00000110987"
"1536","ENSG00000111012"
"1537","ENSG00000111052"
"1538","ENSG00000111058"
"1539","ENSG00000111087"
"1540","ENSG00000111144"
"1541","ENSG00000111145"
"1542","ENSG00000111181"
"1543","ENSG00000111186"
"1544","ENSG00000111196"
"1545","ENSG00000111224"
"1546","ENSG00000111231"
"1547","ENSG00000111237"
"1548","ENSG00000111249"
"1549","ENSG00000111252"
"1550","ENSG00000111254"
"1551","ENSG00000111271"
"1552","ENSG00000111275"
"1553","ENSG00000111276"
"1554","ENSG00000111319"
"1555","ENSG00000111321"
"1556","ENSG00000111325"
"1557","ENSG00000111339"
"1558","ENSG00000111341"
"1559","ENSG00000111361"
"1560","ENSG00000111424"
"1561","ENSG00000111432"
"1562","ENSG00000111554"
"1563","ENSG00000111581"
"1564","ENSG00000111596"
"1565","ENSG00000111615"
"1566","ENSG00000111641"
"1567","ENSG00000111644"
"1568","ENSG00000111653"
"1569","ENSG00000111665"
"1570","ENSG00000111666"
"1571","ENSG00000111670"
"1572","ENSG00000111671"
"1573","ENSG00000111674"
"1574","ENSG00000111678"
"1575","ENSG00000111684"
"1576","ENSG00000111711"
"1577","ENSG00000111725"
"1578","ENSG00000111726"
"1579","ENSG00000111729"
"1580","ENSG00000111731"
"1581","ENSG00000111737"
"1582","ENSG00000111785"
"1583","ENSG00000111796"
"1584","ENSG00000111801"
"1585","ENSG00000111832"
"1586","ENSG00000111834"
"1587","ENSG00000111846"
"1588","ENSG00000111863"
"1589","ENSG00000111877"
"1590","ENSG00000111880"
"1591","ENSG00000111885"
"1592","ENSG00000111897"
"1593","ENSG00000111906"
"1594","ENSG00000111907"
"1595","ENSG00000112031"
"1596","ENSG00000112033"
"1597","ENSG00000112062"
"1598","ENSG00000112081"
"1599","ENSG00000112130"
"1600","ENSG00000112137"
"1601","ENSG00000112139"
"1602","ENSG00000112144"
"1603","ENSG00000112159"
"1604","ENSG00000112183"
"1605","ENSG00000112200"
"1606","ENSG00000112208"
"1607","ENSG00000112234"
"1608","ENSG00000112245"
"1609","ENSG00000112282"
"1610","ENSG00000112293"
"1611","ENSG00000112297"
"1612","ENSG00000112303"
"1613","ENSG00000112306"
"1614","ENSG00000112312"
"1615","ENSG00000112319"
"1616","ENSG00000112335"
"1617","ENSG00000112343"
"1618","ENSG00000112378"
"1619","ENSG00000112394"
"1620","ENSG00000112406"
"1621","ENSG00000112414"
"1622","ENSG00000112419"
"1623","ENSG00000112425"
"1624","ENSG00000112530"
"1625","ENSG00000112541"
"1626","ENSG00000112559"
"1627","ENSG00000112561"
"1628","ENSG00000112562"
"1629","ENSG00000112584"
"1630","ENSG00000112619"
"1631","ENSG00000112624"
"1632","ENSG00000112640"
"1633","ENSG00000112651"
"1634","ENSG00000112655"
"1635","ENSG00000112658"
"1636","ENSG00000112667"
"1637","ENSG00000112759"
"1638","ENSG00000112761"
"1639","ENSG00000112769"
"1640","ENSG00000112773"
"1641","ENSG00000112812"
"1642","ENSG00000112852"
"1643","ENSG00000112855"
"1644","ENSG00000112877"
"1645","ENSG00000112893"
"1646","ENSG00000112902"
"1647","ENSG00000112992"
"1648","ENSG00000113083"
"1649","ENSG00000113163"
"1650","ENSG00000113205"
"1651","ENSG00000113209"
"1652","ENSG00000113231"
"1653","ENSG00000113263"
"1654","ENSG00000113269"
"1655","ENSG00000113282"
"1656","ENSG00000113319"
"1657","ENSG00000113361"
"1658","ENSG00000113389"
"1659","ENSG00000113391"
"1660","ENSG00000113396"
"1661","ENSG00000113448"
"1662","ENSG00000113504"
"1663","ENSG00000113555"
"1664","ENSG00000113578"
"1665","ENSG00000113580"
"1666","ENSG00000113595"
"1667","ENSG00000113597"
"1668","ENSG00000113615"
"1669","ENSG00000113638"
"1670","ENSG00000113645"
"1671","ENSG00000113657"
"1672","ENSG00000113658"
"1673","ENSG00000113716"
"1674","ENSG00000113742"
"1675","ENSG00000113749"
"1676","ENSG00000113758"
"1677","ENSG00000113761"
"1678","ENSG00000113790"
"1679","ENSG00000113805"
"1680","ENSG00000113811"
"1681","ENSG00000113838"
"1682","ENSG00000113966"
"1683","ENSG00000114021"
"1684","ENSG00000114030"
"1685","ENSG00000114115"
"1686","ENSG00000114126"
"1687","ENSG00000114200"
"1688","ENSG00000114279"
"1689","ENSG00000114316"
"1690","ENSG00000114331"
"1691","ENSG00000114353"
"1692","ENSG00000114388"
"1693","ENSG00000114391"
"1694","ENSG00000114439"
"1695","ENSG00000114446"
"1696","ENSG00000114541"
"1697","ENSG00000114650"
"1698","ENSG00000114654"
"1699","ENSG00000114737"
"1700","ENSG00000114739"
"1701","ENSG00000114742"
"1702","ENSG00000114744"
"1703","ENSG00000114767"
"1704","ENSG00000114770"
"1705","ENSG00000114779"
"1706","ENSG00000114790"
"1707","ENSG00000114796"
"1708","ENSG00000114805"
"1709","ENSG00000114859"
"1710","ENSG00000114942"
"1711","ENSG00000114948"
"1712","ENSG00000114956"
"1713","ENSG00000114982"
"1714","ENSG00000114993"
"1715","ENSG00000114999"
"1716","ENSG00000115020"
"1717","ENSG00000115085"
"1718","ENSG00000115107"
"1719","ENSG00000115109"
"1720","ENSG00000115129"
"1721","ENSG00000115165"
"1722","ENSG00000115170"
"1723","ENSG00000115204"
"1724","ENSG00000115207"
"1725","ENSG00000115211"
"1726","ENSG00000115216"
"1727","ENSG00000115221"
"1728","ENSG00000115232"
"1729","ENSG00000115239"
"1730","ENSG00000115252"
"1731","ENSG00000115257"
"1732","ENSG00000115268"
"1733","ENSG00000115271"
"1734","ENSG00000115275"
"1735","ENSG00000115286"
"1736","ENSG00000115289"
"1737","ENSG00000115307"
"1738","ENSG00000115310"
"1739","ENSG00000115317"
"1740","ENSG00000115318"
"1741","ENSG00000115339"
"1742","ENSG00000115350"
"1743","ENSG00000115355"
"1744","ENSG00000115363"
"1745","ENSG00000115368"
"1746","ENSG00000115392"
"1747","ENSG00000115421"
"1748","ENSG00000115423"
"1749","ENSG00000115425"
"1750","ENSG00000115446"
"1751","ENSG00000115457"
"1752","ENSG00000115461"
"1753","ENSG00000115464"
"1754","ENSG00000115523"
"1755","ENSG00000115556"
"1756","ENSG00000115568"
"1757","ENSG00000115641"
"1758","ENSG00000115649"
"1759","ENSG00000115657"
"1760","ENSG00000115687"
"1761","ENSG00000115738"
"1762","ENSG00000115756"
"1763","ENSG00000115758"
"1764","ENSG00000115760"
"1765","ENSG00000115808"
"1766","ENSG00000115825"
"1767","ENSG00000115827"
"1768","ENSG00000115839"
"1769","ENSG00000115840"
"1770","ENSG00000115866"
"1771","ENSG00000115896"
"1772","ENSG00000115904"
"1773","ENSG00000115919"
"1774","ENSG00000115935"
"1775","ENSG00000115947"
"1776","ENSG00000115956"
"1777","ENSG00000115963"
"1778","ENSG00000115966"
"1779","ENSG00000115970"
"1780","ENSG00000115977"
"1781","ENSG00000115993"
"1782","ENSG00000116017"
"1783","ENSG00000116035"
"1784","ENSG00000116039"
"1785","ENSG00000116044"
"1786","ENSG00000116095"
"1787","ENSG00000116106"
"1788","ENSG00000116117"
"1789","ENSG00000116132"
"1790","ENSG00000116151"
"1791","ENSG00000116157"
"1792","ENSG00000116198"
"1793","ENSG00000116205"
"1794","ENSG00000116251"
"1795","ENSG00000116266"
"1796","ENSG00000116273"
"1797","ENSG00000116353"
"1798","ENSG00000116455"
"1799","ENSG00000116473"
"1800","ENSG00000116539"
"1801","ENSG00000116580"
"1802","ENSG00000116584"
"1803","ENSG00000116604"
"1804","ENSG00000116641"
"1805","ENSG00000116649"
"1806","ENSG00000116661"
"1807","ENSG00000116667"
"1808","ENSG00000116668"
"1809","ENSG00000116670"
"1810","ENSG00000116675"
"1811","ENSG00000116688"
"1812","ENSG00000116690"
"1813","ENSG00000116691"
"1814","ENSG00000116701"
"1815","ENSG00000116729"
"1816","ENSG00000116731"
"1817","ENSG00000116761"
"1818","ENSG00000116774"
"1819","ENSG00000116783"
"1820","ENSG00000116809"
"1821","ENSG00000116815"
"1822","ENSG00000116830"
"1823","ENSG00000116852"
"1824","ENSG00000116871"
"1825","ENSG00000116922"
"1826","ENSG00000116954"
"1827","ENSG00000116984"
"1828","ENSG00000116985"
"1829","ENSG00000116991"
"1830","ENSG00000117010"
"1831","ENSG00000117054"
"1832","ENSG00000117069"
"1833","ENSG00000117090"
"1834","ENSG00000117151"
"1835","ENSG00000117174"
"1836","ENSG00000117228"
"1837","ENSG00000117242"
"1838","ENSG00000117266"
"1839","ENSG00000117280"
"1840","ENSG00000117298"
"1841","ENSG00000117385"
"1842","ENSG00000117479"
"1843","ENSG00000117500"
"1844","ENSG00000117519"
