"","target","p","padj"
"CHEMBL5756","CHEMBL5756",0.008,1
"CHEMBL2094129","CHEMBL2094129",0.009,1
"CHEMBL215","CHEMBL215",0.009,1
"CHEMBL2274","CHEMBL2274",0.009,1
"CHEMBL2316","CHEMBL2316",0.009,1
"CHEMBL2854","CHEMBL2854",0.009,1
"CHEMBL2915","CHEMBL2915",0.009,1
"CHEMBL310","CHEMBL310",0.009,1
"CHEMBL329","CHEMBL329",0.009,1
"CHEMBL3510","CHEMBL3510",0.009,1
"CHEMBL3593","CHEMBL3593",0.009,1
"CHEMBL3729","CHEMBL3729",0.009,1
"CHEMBL4617","CHEMBL4617",0.009,1
"CHEMBL4977","CHEMBL4977",0.009,1
"CHEMBL5141","CHEMBL5141",0.009,1
"CHEMBL1804","CHEMBL1804",0.01,1
"CHEMBL1828","CHEMBL1828",0.01,1
"CHEMBL1940","CHEMBL1940",0.01,1
"CHEMBL2021745","CHEMBL2021745",0.01,1
"CHEMBL2094119","CHEMBL2094119",0.01,1
"CHEMBL2326","CHEMBL2326",0.01,1
"CHEMBL2470","CHEMBL2470",0.01,1
